Time: 1768248974.3003762, Power: 10.0, Energy: 0.0, DeltaCO2: 0.0, TotalCO2: 0.0
Time: 1768299776.9842777, Power: 10.0, Energy: 2.7895662519666882e-06, DeltaCO2: 1.3250439696841768e-06, TotalCO2: 0.002453724075883859
Time: 1768299777.9880338, Power: 10.0, Energy: 2.7882112397087947e-06, DeltaCO2: 1.3244003388616774e-06, TotalCO2: 0.0024550484762227206
Time: 1768299778.9925878, Power: 10.0, Energy: 2.790427870220608e-06, DeltaCO2: 1.325453238354789e-06, TotalCO2: 0.0024563739294610754
Time: 1768299779.9971035, Power: 10.0, Energy: 2.7903212441338437e-06, DeltaCO2: 1.3254025909635757e-06, TotalCO2: 0.002457699332052039
Time: 1768299781.001322, Power: 10.0, Energy: 2.7894960509406195e-06, DeltaCO2: 1.3250106241967941e-06, TotalCO2: 0.0024590243426762357
Time: 1768299782.005799, Power: 10.0, Energy: 2.790213955773248e-06, DeltaCO2: 1.3253516289922927e-06, TotalCO2: 0.002460349694305228
Time: 1768299783.0102696, Power: 10.0, Energy: 2.790196074379815e-06, DeltaCO2: 1.325343135330412e-06, TotalCO2: 0.0024616750374405584
Time: 1768299784.0137029, Power: 10.0, Energy: 2.78731452094184e-06, DeltaCO2: 1.3239743974473741e-06, TotalCO2: 0.002462999011838006
Time: 1768299785.0186696, Power: 10.0, Energy: 2.791574266221788e-06, DeltaCO2: 1.3259977764553493e-06, TotalCO2: 0.002464325009614461
Time: 1768299786.0243163, Power: 10.0, Energy: 2.7934630711873374e-06, DeltaCO2: 1.3268949588139852e-06, TotalCO2: 0.002465651904573275
Time: 1768299787.0294814, Power: 10.0, Energy: 2.7921252780490452e-06, DeltaCO2: 1.3262595070732964e-06, TotalCO2: 0.002466978164080348
Time: 1768299788.032573, Power: 10.0, Energy: 2.78636548254225e-06, DeltaCO2: 1.3235236042075686e-06, TotalCO2: 0.0024683016876845556
Time: 1768299789.036074, Power: 10.0, Energy: 2.7875026067097983e-06, DeltaCO2: 1.3240637381871542e-06, TotalCO2: 0.0024696257514227426
Time: 1768299790.0405102, Power: 10.0, Energy: 2.7901007069481746e-06, DeltaCO2: 1.325297835800383e-06, TotalCO2: 0.002470951049258543
Time: 1768299791.0484414, Power: 10.0, Energy: 2.799808979034424e-06, DeltaCO2: 1.3299092650413515e-06, TotalCO2: 0.002472280958523584
Time: 1768299792.0532074, Power: 10.0, Energy: 2.7910166316562226e-06, DeltaCO2: 1.3257329000367057e-06, TotalCO2: 0.0024736066914236208
Time: 1768299793.0575373, Power: 10.0, Energy: 2.7898053328196207e-06, DeltaCO2: 1.3251575330893197e-06, TotalCO2: 0.00247493184895671
Time: 1768299794.0625927, Power: 10.0, Energy: 2.7918206320868602e-06, DeltaCO2: 1.3261148002412585e-06, TotalCO2: 0.0024762579637569514
Time: 1768299795.06847, Power: 10.0, Energy: 2.7941034899817577e-06, DeltaCO2: 1.3271991577413349e-06, TotalCO2: 0.0024775851629146926
Time: 1768299796.0723639, Power: 10.0, Energy: 2.7885940339830187e-06, DeltaCO2: 1.3245821661419338e-06, TotalCO2: 0.0024789097450808348
Time: 1768299797.076226, Power: 10.0, Energy: 2.7885059515635176e-06, DeltaCO2: 1.3245403269926709e-06, TotalCO2: 0.0024802342854078276
Time: 1768299798.0804677, Power: 10.0, Energy: 2.789560291502211e-06, DeltaCO2: 1.3250411384635502e-06, TotalCO2: 0.0024815593265462912
Time: 1768299799.0849996, Power: 10.0, Energy: 2.7903662787543403e-06, DeltaCO2: 1.3254239824083116e-06, TotalCO2: 0.0024828847505286994
Time: 1768299800.0901043, Power: 10.0, Energy: 2.791957722769843e-06, DeltaCO2: 1.3261799183156755e-06, TotalCO2: 0.002484210930447015
Time: 1768299801.0961254, Power: 10.0, Energy: 2.7945028411017525e-06, DeltaCO2: 1.3273888495233324e-06, TotalCO2: 0.0024855383192965387
Time: 1768299802.1009564, Power: 10.0, Energy: 2.7911974324120414e-06, DeltaCO2: 1.3258187803957196e-06, TotalCO2: 0.0024868641380769345
Time: 1768299803.1054165, Power: 10.0, Energy: 2.790166934331258e-06, DeltaCO2: 1.3253292938073477e-06, TotalCO2: 0.002488189467370742
Time: 1768299804.1097834, Power: 10.0, Energy: 2.789907985263401e-06, DeltaCO2: 1.3252062930001153e-06, TotalCO2: 0.002489514673663742
Time: 1768299805.1142666, Power: 10.0, Energy: 2.7902311748928496e-06, DeltaCO2: 1.3253598080741035e-06, TotalCO2: 0.002490840033471816
Time: 1768299806.118313, Power: 10.0, Energy: 2.789017889234755e-06, DeltaCO2: 1.3247834973865085e-06, TotalCO2: 0.002492164816969202
Time: 1768299807.1231284, Power: 10.0, Energy: 2.7911537223392063e-06, DeltaCO2: 1.325798018111123e-06, TotalCO2: 0.0024934906149873134
Time: 1768299808.1287081, Power: 10.0, Energy: 2.793276972240872e-06, DeltaCO2: 1.326806561814414e-06, TotalCO2: 0.002494817421549128
Time: 1768299809.1351843, Power: 10.0, Energy: 2.7957671218448214e-06, DeltaCO2: 1.3279893828762902e-06, TotalCO2: 0.002496145410932004
Time: 1768299810.1403654, Power: 36.25, Energy: 1.0121614982684454e-05, DeltaCO2: 4.807767116775115e-06, TotalCO2: 0.002500953178048779
Time: 1768299811.1439617, Power: 10.0, Energy: 2.7877675162421334e-06, DeltaCO2: 1.3241895702150132e-06, TotalCO2: 0.002502277367618994
Time: 1768299812.1518016, Power: 10.0, Energy: 2.799555328157213e-06, DeltaCO2: 1.3297887808746762e-06, TotalCO2: 0.002503607156399869
Time: 1768299813.1549387, Power: 29.98, Energy: 8.353902946578131e-06, DeltaCO2: 3.968103899624612e-06, TotalCO2: 0.0025075752602994935
Time: 1768299814.1612039, Power: 10.0, Energy: 2.79518100950453e-06, DeltaCO2: 1.3277109795146516e-06, TotalCO2: 0.002508902971279008
Time: 1768299815.165258, Power: 10.0, Energy: 2.7890390819973416e-06, DeltaCO2: 1.324793563948737e-06, TotalCO2: 0.0025102277648429566
Time: 1768299816.1689866, Power: 10.0, Energy: 2.7881350782182482e-06, DeltaCO2: 1.3243641621536679e-06, TotalCO2: 0.00251155212900511
Time: 1768299817.172412, Power: 10.0, Energy: 2.7872926659054227e-06, DeltaCO2: 1.3239640163050757e-06, TotalCO2: 0.0025128760930214155
Time: 1768299818.1757681, Power: 10.0, Energy: 2.78710060649448e-06, DeltaCO2: 1.323872788084878e-06, TotalCO2: 0.0025141999658095005
Time: 1768299819.1796446, Power: 10.0, Energy: 2.788545687993368e-06, DeltaCO2: 1.3245592017968497e-06, TotalCO2: 0.0025155245250112973
Time: 1768299820.1829138, Power: 10.0, Energy: 2.7868588765462243e-06, DeltaCO2: 1.3237579663594566e-06, TotalCO2: 0.002516848282977657
Time: 1768299821.187517, Power: 10.0, Energy: 2.790564298629761e-06, DeltaCO2: 1.3255180418491363e-06, TotalCO2: 0.002518173801019506
Time: 1768299822.191394, Power: 10.0, Energy: 2.78854767481486e-06, DeltaCO2: 1.3245601455370584e-06, TotalCO2: 0.002519498361165043
Time: 1768299823.196715, Power: 10.0, Energy: 2.792558405134413e-06, DeltaCO2: 1.3264652424388461e-06, TotalCO2: 0.002520824826407482
Time: 1768299824.2017179, Power: 10.0, Energy: 2.7916742695702446e-06, DeltaCO2: 1.3260452780458662e-06, TotalCO2: 0.002522150871685528
Time: 1768299825.2049587, Power: 10.0, Energy: 2.7867800659603543e-06, DeltaCO2: 1.3237205313311682e-06, TotalCO2: 0.0025234745922168593
Time: 1768299826.209177, Power: 10.0, Energy: 2.789495388666789e-06, DeltaCO2: 1.3250103096167247e-06, TotalCO2: 0.002524799602526476
Time: 1768299827.2132773, Power: 10.0, Energy: 2.789167563120524e-06, DeltaCO2: 1.324854592482249e-06, TotalCO2: 0.0025261244571189584
Time: 1768299828.2169096, Power: 10.0, Energy: 2.78786751959059e-06, DeltaCO2: 1.32423707180553e-06, TotalCO2: 0.0025274486941907637
Time: 1768299829.2211456, Power: 10.0, Energy: 2.789544396930271e-06, DeltaCO2: 1.3250335885418786e-06, TotalCO2: 0.002528773727779306
Time: 1768299830.2254336, Power: 10.0, Energy: 2.7896887726253937e-06, DeltaCO2: 1.325102166997062e-06, TotalCO2: 0.002530098829946303
Time: 1768299831.229891, Power: 10.0, Energy: 2.7901596493191193e-06, DeltaCO2: 1.3253258334265815e-06, TotalCO2: 0.0025314241557797294
Time: 1768299832.2341366, Power: 45.0, Energy: 1.2553068995475767e-05, DeltaCO2: 5.962707772850989e-06, TotalCO2: 0.0025373868635525806
Time: 1768299833.2384994, Power: 10.0, Energy: 2.7898967266082763e-06, DeltaCO2: 1.3252009451389312e-06, TotalCO2: 0.0025387120644977195
Time: 1768299834.2422056, Power: 10.0, Energy: 2.7880728244781494e-06, DeltaCO2: 1.324334591627121e-06, TotalCO2: 0.0025400363990893465
Time: 1768299835.247285, Power: 10.0, Energy: 2.7918868594699434e-06, DeltaCO2: 1.326146258248223e-06, TotalCO2: 0.002541362545347595
Time: 1768299836.2517138, Power: 10.0, Energy: 2.7900801764594187e-06, DeltaCO2: 1.3252880838182238e-06, TotalCO2: 0.002542687833431413
Time: 1768299837.2556489, Power: 10.0, Energy: 2.7887086073557535e-06, DeltaCO2: 1.3246365884939828e-06, TotalCO2: 0.002544012470019907
Time: 1768299838.2599285, Power: 10.0, Energy: 2.789665593041314e-06, DeltaCO2: 1.3250911566946241e-06, TotalCO2: 0.0025453375611766017
Time: 1768299839.2639437, Power: 10.0, Energy: 2.788931131362915e-06, DeltaCO2: 1.3247422873973846e-06, TotalCO2: 0.002546662303463999
Time: 1768299840.268091, Power: 10.0, Energy: 2.789298031065199e-06, DeltaCO2: 1.3249165647559695e-06, TotalCO2: 0.002547987220028755
Time: 1768299841.2722707, Power: 10.0, Energy: 2.789388100306193e-06, DeltaCO2: 1.3249593476454417e-06, TotalCO2: 0.0025493121793764006
Time: 1768299842.275933, Power: 10.0, Energy: 2.787950966093275e-06, DeltaCO2: 1.3242767088943056e-06, TotalCO2: 0.0025506364560852948
Time: 1768299843.2808843, Power: 38.0, Energy: 1.0607818630006578e-05, DeltaCO2: 5.038713849253124e-06, TotalCO2: 0.002555675169934548
Time: 1768299844.2859347, Power: 10.0, Energy: 2.791806724336412e-06, DeltaCO2: 1.3261081940597958e-06, TotalCO2: 0.002557001278128608
Time: 1768299845.2915032, Power: 10.0, Energy: 2.793245845370823e-06, DeltaCO2: 1.3267917765511408e-06, TotalCO2: 0.0025583280699051593
Time: 1768299846.296423, Power: 45.0, Energy: 1.256149709224701e-05, DeltaCO2: 5.966711118817329e-06, TotalCO2: 0.0025642947810239768
Time: 1768299847.2995286, Power: 10.0, Energy: 2.7864045566982695e-06, DeltaCO2: 1.323542164431678e-06, TotalCO2: 0.0025656183231884083
Time: 1768299848.302042, Power: 10.0, Energy: 2.7847594685024683e-06, DeltaCO2: 1.3227607475386724e-06, TotalCO2: 0.002566941083935947
Time: 1768299849.303942, Power: 10.0, Energy: 2.783055437935723e-06, DeltaCO2: 1.3219513330194684e-06, TotalCO2: 0.0025682630352689664
Time: 1768299850.3074622, Power: 10.0, Energy: 2.787556250890096e-06, DeltaCO2: 1.3240892191727955e-06, TotalCO2: 0.0025695871244881393
Time: 1768299851.3169432, Power: 10.0, Energy: 2.8041137589348687e-06, DeltaCO2: 1.3319540354940626e-06, TotalCO2: 0.0025709190785236334
Time: 1768299852.320368, Power: 10.0, Energy: 2.7872913413577607e-06, DeltaCO2: 1.3239633871449362e-06, TotalCO2: 0.0025722430419107783
Time: 1768299853.3236213, Power: 10.0, Energy: 2.7868145041995582e-06, DeltaCO2: 1.32373688949479e-06, TotalCO2: 0.002573566778800273
Time: 1768299854.3283217, Power: 10.0, Energy: 2.7908345063527423e-06, DeltaCO2: 1.3256463905175526e-06, TotalCO2: 0.0025748924251907906
Time: 1768299855.331794, Power: 10.0, Energy: 2.787423133850098e-06, DeltaCO2: 1.3240259885787964e-06, TotalCO2: 0.0025762164511793696
Time: 1768299856.3392484, Power: 10.0, Energy: 2.7984844313727482e-06, DeltaCO2: 1.3292801049020553e-06, TotalCO2: 0.0025775457312842715
Time: 1768299857.3422492, Power: 10.0, Energy: 2.7861131562127007e-06, DeltaCO2: 1.3234037492010327e-06, TotalCO2: 0.0025788691350334724
Time: 1768299858.3460822, Power: 10.0, Energy: 2.7884251541561554e-06, DeltaCO2: 1.3245019482241737e-06, TotalCO2: 0.0025801936369816967
Time: 1768299859.3496103, Power: 10.0, Energy: 2.7875781059265137e-06, DeltaCO2: 1.324099600315094e-06, TotalCO2: 0.0025815177365820117
Time: 1768299860.353758, Power: 10.0, Energy: 2.789299355612861e-06, DeltaCO2: 1.324917193916109e-06, TotalCO2: 0.0025828426537759276
Time: 1768299861.357267, Power: 10.0, Energy: 2.787524461746216e-06, DeltaCO2: 1.3240741193294524e-06, TotalCO2: 0.0025841667278952572
Time: 1768299862.3606648, Power: 10.0, Energy: 2.7872165044148762e-06, DeltaCO2: 1.3239278395970661e-06, TotalCO2: 0.002585490655734854
Time: 1768299863.3628814, Power: 10.0, Energy: 2.7839349375830756e-06, DeltaCO2: 1.3223690953519609e-06, TotalCO2: 0.0025868130248302063
Time: 1768299864.366725, Power: 10.0, Energy: 2.788454294204712e-06, DeltaCO2: 1.324515789747238e-06, TotalCO2: 0.0025881375406199537
Time: 1768299865.370582, Power: 10.0, Energy: 2.78849204381307e-06, DeltaCO2: 1.3245337208112082e-06, TotalCO2: 0.0025894620743407647
Time: 1768299866.37476, Power: 27.5, Energy: 7.670802705817752e-06, DeltaCO2: 3.643631285263432e-06, TotalCO2: 0.002593105705626028
Time: 1768299867.3781366, Power: 10.0, Energy: 2.787157562043932e-06, DeltaCO2: 1.3238998419708676e-06, TotalCO2: 0.002594429605467999
Time: 1768299868.3808558, Power: 10.0, Energy: 2.7853310108184815e-06, DeltaCO2: 1.3230322301387786e-06, TotalCO2: 0.002595752637698138
Time: 1768299869.3844779, Power: 10.0, Energy: 2.7878390418158637e-06, DeltaCO2: 1.3242235448625352e-06, TotalCO2: 0.0025970768612430003
Time: 1768299870.3880029, Power: 10.0, Energy: 2.787569496366713e-06, DeltaCO2: 1.3240955107741885e-06, TotalCO2: 0.0025984009567537746
Time: 1768299871.391976, Power: 10.0, Energy: 2.7888145711686874e-06, DeltaCO2: 1.3246869213051263e-06, TotalCO2: 0.0025997256436750796
Time: 1768299872.3977563, Power: 10.0, Energy: 2.7938339445326064e-06, DeltaCO2: 1.327071123652988e-06, TotalCO2: 0.0026010527147987328
Time: 1768299873.4025018, Power: 10.0, Energy: 2.7909596761067705e-06, DeltaCO2: 1.3257058461507159e-06, TotalCO2: 0.0026023784206448833
Time: 1768299874.4081352, Power: 10.0, Energy: 2.7934259838528103e-06, DeltaCO2: 1.3268773423300848e-06, TotalCO2: 0.0026037052979872135
Time: 1768299875.4132218, Power: 45.0, Energy: 1.2563583254814146e-05, DeltaCO2: 5.967702046036719e-06, TotalCO2: 0.00260967300003325
Time: 1768299876.4419725, Power: 45.0, Energy: 1.2859383225440978e-05, DeltaCO2: 6.108207032084464e-06, TotalCO2: 0.0026157812070653347
Time: 1768299877.4852605, Power: 45.0, Energy: 1.3041099905967713e-05, DeltaCO2: 6.194522455334663e-06, TotalCO2: 0.0026219757295206695
Time: 1768299878.6175544, Power: 45.0, Energy: 1.4153674244880676e-05, DeltaCO2: 6.722995266318321e-06, TotalCO2: 0.002628698724786988
Time: 1768299879.7062225, Power: 45.0, Energy: 1.3608351349830627e-05, DeltaCO2: 6.463966891169548e-06, TotalCO2: 0.0026351626916781574
Time: 1768299880.9345443, Power: 45.0, Energy: 1.5354022383689878e-05, DeltaCO2: 7.293160632252691e-06, TotalCO2: 0.00264245585231041
Time: 1768299882.0502827, Power: 45.0, Energy: 1.3946729898452759e-05, DeltaCO2: 6.6246967017650606e-06, TotalCO2: 0.002649080549012175
Time: 1768299883.0891871, Power: 45.0, Energy: 1.2986305356025696e-05, DeltaCO2: 6.168495044112205e-06, TotalCO2: 0.002655249044056287
Time: 1768299884.1172335, Power: 45.0, Energy: 1.2850579619407653e-05, DeltaCO2: 6.104025319218635e-06, TotalCO2: 0.0026613530693755058
Time: 1768299885.1788805, Power: 10.0, Energy: 2.949019273122152e-06, DeltaCO2: 1.400784154733022e-06, TotalCO2: 0.0026627538535302386
Time: 1768299886.1842127, Power: 45.0, Energy: 1.256665289402008e-05, DeltaCO2: 5.969160124659538e-06, TotalCO2: 0.002668723013654898
Time: 1768299887.1965399, Power: 45.0, Energy: 1.265408992767334e-05, DeltaCO2: 6.010692715644836e-06, TotalCO2: 0.0026747337063705427
Time: 1768299888.21487, Power: 45.0, Energy: 1.272912621498108e-05, DeltaCO2: 6.046334952116013e-06, TotalCO2: 0.0026807800413226586
Time: 1768299889.2392828, Power: 45.0, Energy: 1.2805160880088804e-05, DeltaCO2: 6.082451418042182e-06, TotalCO2: 0.0026868624927407006
Time: 1768299890.3155282, Power: 10.0, Energy: 2.989570299784343e-06, DeltaCO2: 1.4200458923975627e-06, TotalCO2: 0.0026882825386330984
Time: 1768299891.3298388, Power: 10.0, Energy: 2.8175294399261474e-06, DeltaCO2: 1.33832648396492e-06, TotalCO2: 0.0026896208651170633
Time: 1768299892.3330176, Power: 45.0, Energy: 1.2539735436439513e-05, DeltaCO2: 5.956374332308769e-06, TotalCO2: 0.002695577239449372
Time: 1768299893.363363, Power: 10.0, Energy: 2.8620706664191354e-06, DeltaCO2: 1.3594835665490893e-06, TotalCO2: 0.002696936723015921
Time: 1768299894.3659983, Power: 10.0, Energy: 2.7850978904300268e-06, DeltaCO2: 1.3229214979542627e-06, TotalCO2: 0.002698259644513875
Time: 1768299895.3696005, Power: 10.0, Energy: 2.787784073087904e-06, DeltaCO2: 1.3241974347167544e-06, TotalCO2: 0.0026995838419485918
Time: 1768299896.3726337, Power: 10.0, Energy: 2.786203225453695e-06, DeltaCO2: 1.323446532090505e-06, TotalCO2: 0.0027009072884806823
Time: 1768299897.3767245, Power: 10.0, Energy: 2.7891410721672903e-06, DeltaCO2: 1.3248420092794629e-06, TotalCO2: 0.002702232130489962
Time: 1768299898.3798797, Power: 10.0, Energy: 2.786542309655084e-06, DeltaCO2: 1.3236075970861647e-06, TotalCO2: 0.002703555738087048
Time: 1768299899.38401, Power: 10.0, Energy: 2.7892510096232098e-06, DeltaCO2: 1.3248942295710247e-06, TotalCO2: 0.002704880632316619
Time: 1768299900.391275, Power: 45.0, Energy: 1.2590810656547545e-05, DeltaCO2: 5.980635061860084e-06, TotalCO2: 0.002710861267378479
Time: 1768299901.4491887, Power: 45.0, Energy: 1.322392225265503e-05, DeltaCO2: 6.281363070011139e-06, TotalCO2: 0.00271714263044849
Time: 1768299902.4671693, Power: 45.0, Energy: 1.2724757194519042e-05, DeltaCO2: 6.044259667396545e-06, TotalCO2: 0.0027231868901158866
Time: 1768299903.4709265, Power: 10.0, Energy: 2.788214551077949e-06, DeltaCO2: 1.3244019117620256e-06, TotalCO2: 0.002724511292027649
Time: 1768299904.474416, Power: 45.0, Energy: 1.2543618679046631e-05, DeltaCO2: 5.958218872547149e-06, TotalCO2: 0.002730469510900196
Time: 1768299905.4897592, Power: 10.0, Energy: 2.8203977478875056e-06, DeltaCO2: 1.339688930246565e-06, TotalCO2: 0.0027318091998304425
Time: 1768299906.49344, Power: 10.0, Energy: 2.78800196117825e-06, DeltaCO2: 1.3243009315596688e-06, TotalCO2: 0.002733133500762002
Time: 1768299907.4988174, Power: 10.0, Energy: 2.7927153640323217e-06, DeltaCO2: 1.3265397979153527e-06, TotalCO2: 0.0027344600405599176
Time: 1768299908.5010748, Power: 10.0, Energy: 2.7840481864081492e-06, DeltaCO2: 1.3224228885438708e-06, TotalCO2: 0.0027357824634484614
Time: 1768299909.503243, Power: 10.0, Energy: 2.7838004959954155e-06, DeltaCO2: 1.3223052355978224e-06, TotalCO2: 0.0027371047686840593
Time: 1768299910.507007, Power: 10.0, Energy: 2.7882330947452118e-06, DeltaCO2: 1.3244107200039754e-06, TotalCO2: 0.0027384291794040633
Time: 1768299911.5101254, Power: 10.0, Energy: 2.7864403194851347e-06, DeltaCO2: 1.323559151755439e-06, TotalCO2: 0.0027397527385558187
Time: 1768299912.517088, Power: 10.0, Energy: 2.79711816045973e-06, DeltaCO2: 1.3286311262183718e-06, TotalCO2: 0.002741081369682037
Time: 1768299913.5208042, Power: 10.0, Energy: 2.7881006399790446e-06, DeltaCO2: 1.3243478039900462e-06, TotalCO2: 0.002742405717486027
Time: 1768299914.5253153, Power: 10.0, Energy: 2.7903086609310576e-06, DeltaCO2: 1.3253966139422523e-06, TotalCO2: 0.002743731114099969
Time: 1768299915.5301516, Power: 45.0, Energy: 1.256045401096344e-05, DeltaCO2: 5.966215655207634e-06, TotalCO2: 0.002749697329755177
Time: 1768299916.5442197, Power: 45.0, Energy: 1.2675851583480834e-05, DeltaCO2: 6.021029502153396e-06, TotalCO2: 0.0027557183592573304
Time: 1768299917.5717897, Power: 10.0, Energy: 2.854361136754354e-06, DeltaCO2: 1.3558215399583181e-06, TotalCO2: 0.0027570741807972886
Time: 1768299918.5749655, Power: 10.0, Energy: 2.786599265204536e-06, DeltaCO2: 1.3236346509721546e-06, TotalCO2: 0.0027583978154482607
Time: 1768299919.5786362, Power: 10.0, Energy: 2.7879741456773544e-06, DeltaCO2: 1.3242877191967433e-06, TotalCO2: 0.0027597221031674573
Time: 1768299920.5818722, Power: 10.0, Energy: 2.786766820483738e-06, DeltaCO2: 1.3237142397297754e-06, TotalCO2: 0.0027610458174071872
Time: 1768299921.5848448, Power: 10.0, Energy: 2.786035007900662e-06, DeltaCO2: 1.3233666287528145e-06, TotalCO2: 0.00276236918403594
Time: 1768299922.587306, Power: 10.0, Energy: 2.784614430533515e-06, DeltaCO2: 1.3226918545034196e-06, TotalCO2: 0.0027636918758904435
Time: 1768299923.58951, Power: 10.0, Energy: 2.7838998370700415e-06, DeltaCO2: 1.3223524226082696e-06, TotalCO2: 0.0027650142283130517
Time: 1768299924.5922487, Power: 10.0, Energy: 2.78538531727261e-06, DeltaCO2: 1.3230580257044898e-06, TotalCO2: 0.0027663372863387563
Time: 1768299925.595943, Power: 10.0, Energy: 2.7880397107866074e-06, DeltaCO2: 1.3243188626236384e-06, TotalCO2: 0.00276766160520138
Time: 1768299926.6000533, Power: 10.0, Energy: 2.7891953786214192e-06, DeltaCO2: 1.324867804845174e-06, TotalCO2: 0.0027689864730062255
